"BLOCK"	"State"	"St_Block"	"Effort80"	"Occ80"	"CAWA_year80"	"X90year80"	"Effort00"	"Occ00"	"CAWA_year00"	"X90year00"	"Priors80"	"Priors00"	"pfor"	"ele"	"ele2"	"edge"	"edge_resid"	"lat"	"long"	"Block_I"	"dif80"	"dif00"	"acov"	"neigh"	"sites"	"cawa00"	"cawa80"
"669"	"2565B"	"NY"	"NY_2565B"	9.5	0	0	0	25.5	0	0	2004	0	0	0.461904	4727	22344529	107114.6734	44596.5602857085	42.0356789476	-77.8688628896	25652	0	-2004	0.174825863025686	0.174825863025686	"2565"	NA	NA
"668"	"2565A"	"NY"	"NY_2565A"	24	0	0	0	25	1	2004	2004	0	0.875	0.5938	4122	16990884	116456.5757	59063.1956284752	42.0341533863	-77.9291928233	25651	0	0	0.269166858073618	0.269166858073618	"2565"	1	NA
"605"	"2465B"	"NY"	"NY_2465B"	40	0	0	1982	11.5	0	0	2004	0	0	0.753503	4729	22363441	72392.35937	21204.1351874253	42.0325961657	-77.9895179984	24652	-1982	-2004	0.367668257791558	0.367668257791558	"2465"	0	0
"604"	"2465A"	"NY"	"NY_2465A"	11.5	1	1985	0	33.5	1	2004	0	0.125	0.875	0.825329	4716	22240656	49910.9623	1513.4904945236	42.0310073046	-78.0498382433	24651	1985	2004	0.27434282917794	0.27434282917794	"2465"	NA	NA
"541"	"2365B"	"NY"	"NY_2365B"	16	0	0	0	33	0	0	0	0	0	0.889886	4659	21706281	46448.04718	558.895498271762	42.0293868102	-78.1101535072	23652	0	0	0.380165827045895	0.380165827045895	"2365"	NA	NA
"540"	"2365A"	"NY"	"NY_2365A"	8	0	0	1983	28	0	0	0	0	0	0.762253	4547	20675209	79224.22113	28375.9724897026	42.0277346781	-78.1704637686	23651	-1983	0	0.32500284094448	0.32500284094448	"2365"	NA	0
"477"	"2265B"	"NY"	"NY_2265B"	21	1	1981	0	18	1	2004	2004	0	1	0.758685	4149	17214201	74390.2534	23403.3724471488	42.0260509124	-78.2307689248	22652	1981	0	0.172753110345564	0.172753110345564	"2265"	1	NA
"476"	"2265A"	"NY"	"NY_2265A"	10	0	0	1983	16.9	0	0	2004	0	0	0.742297	4082	16662724	89004.52348	37380.8974772242	42.0243355074	-78.2910688518	22651	-1983	-2004	0.237387053052207	0.237387053052207	"2265"	0	0
"415"	"2165B"	"NY"	"NY_2165B"	33	0	0	0	65.5	0	0	0	0	0	0.683029	3762	14152644	123071.2784	69144.8329184023	42.0225884737	-78.3513634584	21652	0	0	0.318757208102007	0.318757208102007	"2165"	NA	NA
"414"	"2165A"	"NY"	"NY_2165A"	9	0	0	0	52	0	0	0	0	0	0.917965	4376	19149376	58227.221	13429.0605470266	42.020809833	-78.4116526783	21651	0	0	0.44653029296949	0.44653029296949	"2165"	NA	NA
"353"	"2065B"	"NY"	"NY_2065B"	19	1	1983	0	17	0	0	0	0.4	0	0.875018	4649	21613201	73200.91507	26734.0769468341	42.0189995912	-78.4719364206	20652	1983	0	0.582900531064717	0.582900531064717	"2065"	NA	NA
"352"	"2065A"	"NY"	"NY_2065A"	29	1	1980	0	32	0	0	0	0	0	0.905116	4777	22819729	73686.96674	28389.5667735727	42.0171576987	-78.532214727	20651	1980	0	0.666978062505365	0.666978062505365	"2065"	NA	NA
"292"	"1965B"	"NY"	"NY_1965B"	4	0	0	0	NA	0	0	0	0	0	0.842976	4391	19280881	101523.7582	53811.9490681885	42.0152841694	-78.5924874923	19652	0	0	0.827920804171042	0.827920804171042	"1965"	NA	NA
"291"	"1965A"	"NY"	"NY_1965A"	26	0	0	0	37	0	0	0	0	0	0.810535	4078	16630084	85906.58201	36934.298984815	42.013379066	-78.6527544845	19651	0	0	0.762192622349424	0.762192622349424	"1965"	NA	NA
"232"	"1865B"	"NY"	"NY_1865B"	27	1	1983	0	29.5	0	0	0	0.4	0	0.934213	4809	23126481	60358.91243	16192.0574182748	42.0114423972	-78.7130156076	18652	1983	0	0.494898746759323	0.494898746759323	"1865"	NA	NA
"231"	"1865A"	"NY"	"NY_1865A"	55.4	0	0	0	19.5	1	2000	0	0	0.8	0.952339	4648	21603904	55275.37694	11812.7958344826	42.009474075	-78.7732706627	18651	0	2000	0.589176324168187	0.589176324168187	"1865"	NA	NA
"176"	"1765B"	"NY"	"NY_1765B"	15	0	0	0	35.5	1	2000	0	0	0.8	0.923637	4181	17480761	65203.7214	20625.9428071177	42.0074741059	-78.8335195497	17652	0	2000	0.618663393260274	0.618663393260274	"1765"	NA	NA
"175"	"1765A"	"NY"	"NY_1765A"	26	1	1982	0	36	0	0	0	0	0	0.934358	4146	17189316	36908.05915	-7253.16198131034	42.0054425884	-78.8937622722	17651	1982	0	0.565489495645012	0.565489495645012	"1765"	NA	NA
"133"	"1665B"	"NY"	"NY_1665B"	35.5	1	1982	0	14.5	0	0	0	0	0	0.614247	3383	11444689	49145.53017	-7453.3950543312	42.0033795432	-78.9539987478	16652	1982	0	0.708082105633513	0.708082105633513	"1665"	NA	NA
"132"	"1665A"	"NY"	"NY_1665A"	14	1	1982	0	28	0	0	2003	0	0	0.928391	4279	18309841	54249.99633	9856.93130603038	42.0012850473	-79.0142288224	16651	1982	-2003	0.750118942319942	0.750118942319942	"1665"	0	NA
"105"	"1565B"	"NY"	"NY_1565B"	7	1	1984	1984	22.5	0	0	0	0.2	0	0.756863	4393	19298449	123577.3163	72519.6427256598	41.9991591364	-79.0744523787	15652	0	0	0.523447787771947	0.523447787771947	"1565"	NA	1
"104"	"1565A"	"NY"	"NY_1565A"	7	0	0	1984	28.1	0	0	0	0	0	0.546514	2988	8928144	168242.2474	109011.600643661	41.9970017505	-79.1346693826	15651	-1984	0	0.371471858243709	0.371471858243709	"1565"	NA	0
"79"	"1465B"	"NY"	"NY_1465B"	19.3	0	0	0	24.1	0	0	0	0	0	0.485563	3153	9941409	143169.9843	81571.1261976787	41.9948128761	-79.1948797585	14652	0	0	0.148767836799067	0.148767836799067	"1465"	NA	NA
"78"	"1465A"	"NY"	"NY_1465A"	11.5	0	0	1984	18.5	0	0	2003	0	0	0.477255	3608	13017664	145034.9653	83113.3052770798	41.9925925033	-79.255082814	14651	-1984	-2003	0.0404352726839917	0.0404352726839917	"1465"	NA	NA
"55"	"1365B"	"NY"	"NY_1365B"	60.5	0	0	0	8.5	1	2002	0	0	0.8	0.537682	3238	10484644	155705.5856	96131.7772448731	41.9903406545	-79.3152780369	13652	0	2002	0.0492706711555403	0.0492706711555403	"1365"	NA	NA
"54"	"1365A"	"NY"	"NY_1365A"	24	0	0	0	15.5	0	0	2001	0	0	0.527527	3756	14107536	149750.1583	89781.784044093	41.9880573316	-79.3754659281	13651	0	-2001	0.114626907710152	0.114626907710152	"1365"	0	NA
"34"	"1265B"	"NY"	"NY_1265B"	11	0	0	0	19	0	0	0	0	0	0.679908	3623	13126129	120389.1164	66341.4064992654	41.9857425553	-79.435646813	12652	0	0	0.214524561278509	0.214524561278509	"1265"	NA	NA
"33"	"1265A"	"NY"	"NY_1265A"	9	0	0	0	12	1	2005	0	0	1	0.587413	3682	13557124	139643.316	82001.7732097866	41.9833963759	-79.4958206049	12651	0	2005	0.32726520564243	0.32726520564243	"1265"	NA	NA
"16"	"1165B"	"NY"	"NY_1165B"	8.4	1	1983	0	8	1	2003	0	0	0.8	0.682096	3445	11868025	93802.55276	39839.8561720086	41.9810188527	-79.5559872126	11652	1983	2003	0.261333623023541	0.261333623023541	"1165"	NA	NA
"15"	"1165A"	"NY"	"NY_1165A"	4.5	0	0	0	3.5	0	0	2003	0	0	0.483501	3471	12047841	133827.4298	72148.4540327443	41.9786099557	-79.6161465366	11651	0	-2003	0.373728023730758	0.373728023730758	"1165"	NA	NA
"4869"	"6165D"	"NY"	"NY_6165D"	12	0	0	1983	24	0	0	0	0	0	0.630832	2154	4639716	95528.57325	39574.0473820881	42.0170115669	-73.5200796849	61654	-1983	0	0.110170273578075	0.110170273578075	"6165"	NA	0
"4868"	"6165C"	"NY"	"NY_6165C"	19	0	0	1983	19.5	0	0	0	0	0	0.475904	1297	1682209	137575.065	75600.9127533522	42.0177738706	-73.5804501772	61653	-1983	0	0.121744321851685	0.121744321851685	"6165"	NA	NA
"4680"	"6065D"	"NY"	"NY_6065D"	5	0	0	1983	16.4	0	0	0	0	0	0.494437	1090	1188100	127003.6796	65749.6149790694	42.0185044514	-73.64082293	60654	-1983	0	0.113152419726665	0.113152419726665	"6065"	NA	NA
"4679"	"6065C"	"NY"	"NY_6065C"	13	0	0	1983	13.5	0	0	0	0	0	0.584662	787	619369	139843.3279	82094.8967992946	42.0192032873	-73.7011978744	60653	-1983	0	0.103540696283809	0.103540696283809	"6065"	NA	0
"4482"	"5965D"	"NY"	"NY_5965D"	7	0	0	0	4.1	0	0	0	0	0	0.776718	837	700569	130562.4706	80276.2500990216	42.0198704034	-73.7615751566	59654	0	0	0.0796799357879829	0.0796799357879829	"5965"	NA	NA
"4481"	"5965C"	"NY"	"NY_5965C"	14.5	0	0	0	38.5	1	2004	0	0	0.875	0.526839	149	22201	168870.5741	108875.468052883	42.020505826	-73.8219547693	59653	0	2004	0.0565767657873228	0.0565767657873228	"5965"	NA	NA
"4284"	"5865D"	"NY"	"NY_5865D"	35	0	0	0	49.5	0	0	0	0	0	0.388087	4683	21930489	155780.4921	90394.2676023617	42.0211095146	-73.8823363774	58654	0	0	0	0	"5865"	NA	NA
"4283"	"5865C"	"NY"	"NY_5865C"	73.5	0	0	0	218.5	1	2002	0	0	1	0.404763	1834	3363556	120418.9344	55680.6450044208	42.0216814484	-73.942719785	58653	0	2002	0.0249798165277936	0.0249798165277936	"5865"	NA	NA
"4087"	"5765D"	"NY"	"NY_5765D"	29	0	0	0	35.5	0	0	0	0	0	0.657226	5078	25786084	129449.9664	74520.9621849873	42.0222216464	-74.0031048655	57654	0	0	0.123500607882287	0.123500607882287	"5765"	NA	NA
"4086"	"5765C"	"NY"	"NY_5765C"	NA	0	0	0	56	0	0	0	0	0	0.83366	449	201601	97020.3016	48946.5253651193	42.022730114	-74.0634915117	57653	0	0	0.267664485874065	0.267664485874065	"5765"	NA	NA
"3902"	"5665D"	"NY"	"NY_5665D"	41.5	1	1984	0	NA	0	0	2001	0	0	0.705383	1386	1920996	136248.6759	83190.7805066385	42.0232068271	-74.123879653	56654	1984	-2001	0.250731301869412	0.250731301869412	"5665"	NA	NA
"3901"	"5665C"	"NY"	"NY_5665C"	73.5	0	0	0	18.5	0	0	2004	0	0	0.848097	2189	4791721	66866.8582	19354.022182703	42.0236517732	-74.184269207	56653	0	-2004	0.414684537971375	0.414684537971375	"5665"	0	NA
"3720"	"5565D"	"NY"	"NY_5565D"	36	0	0	0	17	0	0	0	0	0	0.861271	2304	5308416	69746.84679	22745.8779491557	42.0240649222	-74.2446599925	55654	0	0	0.517117957273425	0.517117957273425	"5565"	NA	NA
"3719"	"5565C"	"NY"	"NY_5565C"	4	0	0	0	25.5	0	0	0	0	0	0.93602	3872	14992384	16277.5811	-27819.0641054515	42.0244462341	-74.3050517862	55653	0	0	0.637202681542487	0.637202681542487	"5565"	NA	NA
"3545"	"5465D"	"NY"	"NY_5465D"	11.5	1	1984	0	32	1	2003	0	0.375	0.875	0.957832	4922	24226084	2252.772	-40996.3821736626	42.024795739	-74.3654445723	54654	1984	2003	0.714090256903576	0.714090256903576	"5465"	NA	NA
"3544"	"5465C"	"NY"	"NY_5465C"	3	1	1984	0	47	0	0	0	0.625	0	0.970963	5045	25452025	8108.609	-34630.3487341605	42.0251134719	-74.4258383812	54653	1984	0	0.856001680585336	0.856001680585336	"5465"	NA	NA
"3375"	"5365D"	"NY"	"NY_5365D"	16	1	1983	1983	18.1	0	0	0	0	0	0.982949	5188	26915344	0	-42273.2495227621	42.025399351	-74.4862330226	53654	0	0	0.870809009121566	0.870809009121566	"5365"	NA	1
"3374"	"5365C"	"NY"	"NY_5365C"	22	1	1984	1984	18.3	0	0	0	0.625	0	0.994603	5208	27123264	1294.799	-40525.6419547964	42.0256531657	-74.5466281516	53653	0	0	0.805531425545097	0.805531425545097	"5365"	NA	1
"3207"	"5265D"	"NY"	"NY_5265D"	53	1	1982	1982	32.5	0	0	0	0	0	0.978341	5135	26368225	7133.6173	-35318.6730569123	42.0258749952	-74.6070237575	52654	0	0	0.730402246409299	0.730402246409299	"5265"	NA	1
"3206"	"5265C"	"NY"	"NY_5265C"	17	1	1984	1984	8.5	0	0	2004	0.375	0	0.920976	4983	24830289	33923.6224	-10757.5476120823	42.0260650485	-74.6674199967	52653	0	-2004	0.599546298381103	0.599546298381103	"5265"	0	1
"3042"	"5165D"	"NY"	"NY_5165D"	4	0	0	1985	27.1	0	0	0	0	0	0.894837	4834	23367556	42185.7007	-3511.08310632081	42.0262233445	-74.7278168145	51654	-1985	0	0.674173222033776	0.674173222033776	"5165"	NA	0
"3041"	"5165C"	"NY"	"NY_5165C"	15	0	0	0	27.6	0	0	0	0	0	0.901931	4822	23251684	42075.3641	-3345.78696381621	42.0263500084	-74.7882143791	51653	0	0	0.697999490394293	0.697999490394293	"5165"	NA	NA
"2881"	"5065D"	"NY"	"NY_5065D"	30	1	1984	1984	35.4	0	0	0	0.25	0	0.936218	4865	23668225	30304.09409	-13784.8579546091	42.026445025	-74.848612558	50654	0	0	0.669467268595242	0.669467268595242	"5065"	NA	1
"2880"	"5065C"	"NY"	"NY_5065C"	12	0	0	1985	28.7	1	2004	0	0	0.75	0.938897	4868	23697424	26136.1768	-17848.6844471507	42.0265082618	-74.9090109803	50653	-1985	2004	0.734851297608403	0.734851297608403	"5065"	NA	0
"2722"	"4965D"	"NY"	"NY_4965D"	26	1	1984	1984	NA	0	0	2004	0.25	0	0.944734	4728	22353984	22086.94468	-21671.123739691	42.0265397186	-74.9694095487	49654	0	-2004	0.672289466885331	0.672289466885331	"4965"	NA	1
"2721"	"4965C"	"NY"	"NY_4965C"	28	0	0	0	NA	0	0	2004	0	0	0.845522	4033	16265089	60095.64468	12482.7587174043	42.026539393	-75.0298081575	49653	0	-2004	0.816779792805985	0.816779792805985	"4965"	NA	NA
"2569"	"4865D"	"NY"	"NY_4865D"	24	1	1984	0	22.5	1	2004	0	0.375	0.625	0.831409	3356	11262736	82593.0124	34431.7750284717	42.0265072671	-75.0902067193	48654	1984	2004	0.797413538555101	0.797413538555101	"4865"	NA	NA
"2568"	"4865C"	"NY"	"NY_4865C"	10.5	1	1985	1985	15.9	1	2004	0	0.375	0.5	0.891625	3878	15038884	43082.7426	-2738.84137109736	42.0264433609	-75.1506051347	48653	0	2004	0.83839283770447	0.83839283770447	"4865"	NA	1
"2428"	"4765D"	"NY"	"NY_4765D"	10	1	1985	1985	13	0	0	0	0.5	0	0.907289	4225	17850625	40366.6391	-4846.33036889943	42.026347675	-75.2110033061	47654	0	0	0.75731721239126	0.75731721239126	"4765"	NA	1
"2427"	"4765C"	"NY"	"NY_4765C"	26	1	1984	1984	16.2	1	2004	0	0.125	0.875	0.851525	3636	13220496	57210.6875	9831.04418658034	42.0262199774	-75.2714012063	47653	0	2004	0.69160862165959	0.69160862165959	"4765"	NA	1
"2295"	"4665D"	"NY"	"NY_4665D"	16	0	0	1984	29.4	0	0	0	0	0	0.840104	3423	11716929	59719.9891	11896.5902816261	42.0260602398	-75.3317987395	46654	-1984	0	0.620145189023529	0.620145189023529	"4665"	NA	0
"2294"	"4665C"	"NY"	"NY_4665C"	90.5	1	1985	1985	23.8	0	0	0	0.142857142857143	0	0.756332	2861	8185321	92287.52987	41209.224637037	42.0258686875	-75.3921957461	46653	0	0	0.431340152770153	0.431340152770153	"4665"	NA	1
"2171"	"4565D"	"NY"	"NY_4565D"	6	0	0	1982	25.5	1	2004	0	0	1	0.760217	3535	12496225	94882.1431	43954.7870078081	42.0256453575	-75.4525921192	45654	-1982	2004	0.470071091145106	0.470071091145106	"4565"	NA	0
"2170"	"4565C"	"NY"	"NY_4565C"	12	1	1984	1984	23	0	0	0	0.2	0	0.721491	3617	13082689	91631.5543	39199.5247392103	42.0253901242	-75.5129878681	45653	0	0	0.366696962308022	0.366696962308022	"4565"	NA	1
"2054"	"4465D"	"NY"	"NY_4465D"	10	0	0	1984	24.5	0	0	2004	0	0	0.839391	3301	10896601	65547.53644	17696.434471724	42.0251029417	-75.5733829392	44654	-1984	-2004	0.42337492791706	0.42337492791706	"4465"	0	0
"2053"	"4465C"	"NY"	"NY_4465C"	16.5	1	1984	0	17.5	1	2004	2004	0	0.8	0.68678	2564	6574096	100447.6527	46666.9498765831	42.0247839368	-75.6337771266	44653	1984	0	0.21897749872251	0.21897749872251	"4465"	1	NA
"1942"	"4365D"	"NY"	"NY_4365D"	78	0	0	0	10.5	1	2003	2003	0	0.8	0.751655	3321	11029041	92019.53798	40759.5109628963	42.0244331589	-75.6941702912	43654	0	0	0.279845883160883	0.279845883160883	"4365"	1	NA
"1941"	"4365C"	"NY"	"NY_4365C"	100.5	0	0	0	39	0	0	0	0	0	0.660874	2535	6426225	106507.6384	51720.3748453561	42.0240507721	-75.7545625792	43653	0	0	0.231530324041425	0.231530324041425	"4365"	NA	NA
"1837"	"4265D"	"NY"	"NY_4265D"	9	1	1983	0	91	0	0	0	0	0	0.555112	2284	5216656	121824.3961	62927.8190250895	42.0236369043	-75.8149540666	42654	1983	0	0.101490239701951	0.101490239701951	"4265"	NA	NA
"1836"	"4265C"	"NY"	"NY_4265C"	NA	0	0	1985	38.5	0	0	0	0	0	0.559026	2859	8173881	108915.8438	50171.3426419436	42.0231913932	-75.8753444166	42653	-1985	0	0.27984500859309	0.27984500859309	"4265"	NA	NA
"1731"	"4165D"	"NY"	"NY_4165D"	18	1	1980	0	29.1	1	2001	0	0	1	0.674403	3519	12383361	101945.6833	47684.0802152384	42.0227141155	-75.9357333583	41654	1980	2001	0.11262710341857	0.11262710341857	"4165"	NA	NA
"1730"	"4165C"	"NY"	"NY_4165C"	66	0	0	0	146.5	0	0	0	0	0	0.698043	2787	7767369	91639.906	38296.8196946025	42.0222051881	-75.996120729	41653	0	0	0.178355187600158	0.178355187600158	"4165"	NA	NA
"1628"	"4065D"	"NY"	"NY_4065D"	16	0	0	0	22.5	0	0	0	0	0	0.630524	3043	9259849	110033.6008	54067.107793	42.0216647576	-76.0565063475	40654	0	0	0.172078743127621	0.172078743127621	"4065"	NA	NA
"1627"	"4065C"	"NY"	"NY_4065C"	41	0	0	0	55	0	0	0	0	0	0.672364	2913	8485569	90868.54811	36527.7210103009	42.0210927106	-76.1168901856	40653	0	0	0.160942211214306	0.160942211214306	"4065"	NA	NA
"1535"	"3965D"	"NY"	"NY_3965D"	201	1	1983	0	67.5	1	2001	0	0	1	0.540233	2610	6812100	119174.309	59699.6180858273	42.0204889079	-76.1772722246	39654	1983	2001	0	0	"3965"	NA	NA
"1534"	"3965C"	"NY"	"NY_3965C"	NA	0	0	0	31	0	0	0	0	0	0.478933	3166	10023556	114583.9482	52727.4857725017	42.0198533642	-76.2376523508	39653	0	0	0.118903411927908	0.118903411927908	"3965"	NA	NA
"1459"	"3865D"	"NY"	"NY_3865D"	55.5	0	0	0	59.5	0	0	0	0	0	0.540263	2823	7969329	114315.6637	54842.138416258	42.0191861099	-76.2980304263	38654	0	0	0.101490552629231	0.101490552629231	"3865"	NA	NA
"1458"	"3865C"	"NY"	"NY_3865C"	NA	0	0	1985	21.5	0	0	0	0	0	0.494067	1986	3944196	123473.2048	62204.7640704245	42.018487134	-76.3584063691	38653	-1985	0	0.0531753633840632	0.0531753633840632	"3865"	NA	NA
"1391"	"3765D"	"NY"	"NY_3765D"	26	0	0	1984	16.5	0	0	0	0	0	0.523068	2116	4477456	122439.0773	62297.4515077485	42.0177564136	-76.4187801243	37654	-1984	0	0.10149061126894	0.10149061126894	"3765"	NA	0
"1390"	"3765C"	"NY"	"NY_3765C"	7	0	0	1985	17.2	0	0	0	0	0	0.482456	1771	3136441	128954.473	67234.8944394095	42.0169939533	-76.4791516025	37653	-1985	0	0.148389407715556	0.148389407715556	"3765"	NA	NA
"1326"	"3665D"	"NY"	"NY_3665D"	60	0	0	1984	10.6	0	0	0	0	0	0.454218	2020	4080400	114790.1913	51973.4436693721	42.0161997598	-76.5395207442	36654	-1984	0	0.207841215288132	0.207841215288132	"3665"	NA	NA
"1325"	"3665C"	"NY"	"NY_3665C"	53	0	0	0	14.6	0	0	0	0	0	0.414327	1811	3279721	140761.8392	76395.1527857168	42.0153738316	-76.5998874398	36653	0	0	0.256156473971115	0.256156473971115	"3665"	NA	NA
"1265"	"3565D"	"NY"	"NY_3565D"	NA	0	0	1985	14.2	0	0	0	0	0	0.616775	2070	4284900	100514.3882	44013.6867666262	42.0145161725	-76.6602515593	35654	-1985	0	0.386196486319823	0.386196486319823	"3565"	NA	NA
"1264"	"3565C"	"NY"	"NY_3565C"	10	1	1984	0	10	1	2000	0	0.2	0.6	0.608724	2117	4481689	122808.8658	65995.3480133834	42.0136267878	-76.7206130094	35653	1984	2000	0.210193828697904	0.210193828697904	"3565"	NA	NA
"1206"	"3465D"	"NY"	"NY_3465D"	NA	0	0	1983	15	1	2001	2001	0	0.8	0.744162	2956	8737936	94804.85235	43253.6897056639	42.012705743	-76.7809718689	34654	-1983	0	0.290982767848061	0.290982767848061	"3465"	1	NA
"1205"	"3465C"	"NY"	"NY_3465C"	NA	0	0	1982	18	1	2004	2004	0	1	0.728961	3497	12229009	103317.4134	51175.6258164459	42.0117530393	-76.8413280494	34653	-1982	0	0.196704573246513	0.196704573246513	"3465"	1	NA
"1148"	"3365D"	"NY"	"NY_3365D"	45	0	0	0	62	0	0	0	0	0	0.636443	2765	7645225	125142.1841	69405.6699769702	42.0107686216	-76.9016812637	33654	0	0	0.137252800415645	0.137252800415645	"3365"	NA	NA
"1147"	"3365C"	"NY"	"NY_3365C"	55	0	0	0	41	0	0	0	0	0	0.487004	3492	12194064	139206.5214	77663.6524126983	42.0097524944	-76.9620314148	33653	0	0	0.118903864162917	0.118903864162917	"3365"	NA	NA
"1090"	"3265D"	"NY"	"NY_3265D"	30	0	0	0	19.5	1	2005	2005	0	1	0.463554	3799	14432401	147068.6716	84614.6681593951	42.0087045549	-77.0223783722	32654	0	0	0.126116336278967	0.126116336278967	"3265"	NA	NA
"1089"	"3265C"	"NY"	"NY_3265C"	37	0	0	0	16	0	0	2005	0	0	0.579202	3335	11122225	121542.5875	63582.0116609136	42.0076247927	-77.082722035	32653	0	-2005	0.106350664956342	0.106350664956342	"3265"	0	NA
"1032"	"3165D"	"NY"	"NY_3165D"	59.5	0	0	0	4	0	0	2004	0	0	0.494473	2517	6335289	114471.9123	53219.2464355862	42.0065133203	-77.1430623375	31654	0	-2004	0.0594519196407681	0.0594519196407681	"3165"	NA	NA
"1031"	"3165C"	"NY"	"NY_3165C"	32	0	0	1985	4	0	0	2004	0	0	0.564093	3464	11999296	124041.3217	65493.6955216829	42.0053701579	-77.2033991882	31653	-1985	-2004	0.0952142583617027	0.0952142583617027	"3165"	0	0
"974"	"3065D"	"NY"	"NY_3065D"	24	0	0	1984	4	0	0	2004	0	0	0.508914	3285	10791225	123749.1944	63057.6241705607	42.0041950941	-77.263732139	30654	-1984	-2004	0.148389781381859	0.148389781381859	"3065"	0	0
"973"	"3065C"	"NY"	"NY_3065C"	22.5	0	0	1984	5	0	0	2004	0	0	0.410458	3084	9511056	118523.4816	54006.4677145087	42.002988064	-77.3240609696	30653	-1984	-2004	0.298196524913066	0.298196524913066	"3065"	NA	NA
"916"	"2965D"	"NY"	"NY_2965D"	11	0	0	0	18	0	0	2004	0	0	0.638723	3814	14546596	97760.98064	42113.0544297007	42.0017492813	-77.3843859308	29654	0	-2004	0.481410828009268	0.481410828009268	"2965"	0	NA
"915"	"2965C"	"NY"	"NY_2965C"	25	1	1984	0	8.5	0	0	0	0	0	0.613221	4148	17205904	107531.5964	50892.80661494	42.0004788302	-77.4447070562	29653	1984	0	0.388547233826396	0.388547233826396	"2965"	NA	NA
"858"	"2865D"	"NY"	"NY_2865D"	10	0	0	0	NA	0	0	2002	0	0	0.41429	3736	13957696	147624.1173	83255.9932748523	41.9991767939	-77.5050242343	28654	0	-2002	0.523448471415083	0.523448471415083	"2865"	NA	NA
"857"	"2865C"	"NY"	"NY_2865C"	4	0	0	1984	NA	0	0	2002	0	0	0.334114	4486	20124196	128190.0503	60706.7400945522	41.9978432367	-77.5653373524	28653	-1984	-2002	0.471210501529488	0.471210501529488	"2865"	NA	NA
"797"	"2765D"	"NY"	"NY_2765D"	1.5	0	0	1984	NA	0	0	2000	0	0	0.331853	4677	21874329	134844.4961	67273.3362144277	41.9964780844	-77.6256463356	27654	-1984	-2000	0.428234098594841	0.428234098594841	"2765"	NA	NA
"796"	"2765C"	"NY"	"NY_2765C"	3	0	0	1984	2.5	0	0	2002	0	0	0.457751	4817	23203489	149317.0929	86637.6176797568	41.9950812854	-77.6859511009	27653	-1984	-2002	0.434510067702073	0.434510067702073	"2765"	NA	NA
"735"	"2665D"	"NY"	"NY_2665D"	7	1	1984	0	8	0	0	2004	0.2	0	0.498696	4819	23222761	158122.6434	97034.0594458761	41.9936528766	-77.7462516924	26654	1984	-2004	0.232466229382755	0.232466229382755	"2665"	NA	NA
"734"	"2665C"	"NY"	"NY_2665C"	8	0	0	0	7	0	0	2004	0	0	0.62677	4814	23174596	117814.448	61702.0957717761	41.9921928983	-77.8065481896	26653	0	-2004	0.256157040575797	0.256157040575797	"2665"	0	NA
"671"	"2565D"	"NY"	"NY_2565D"	4.5	0	0	0	39.5	0	0	0	0	0	0.580722	4263	18173169	147863.7899	89962.2726694006	41.9907013317	-77.8668403585	25654	0	0	0.154666108962558	0.154666108962558	"2565"	NA	NA
"670"	"2565C"	"NY"	"NY_2565C"	NA	0	0	1984	15	1	2004	0	0	0.8	0.531325	4781	22857961	102972.231	43151.4255566152	41.9891781455	-77.9271279238	25653	-1984	2004	0.225254343908369	0.225254343908369	"2565"	NA	NA
"607"	"2465D"	"NY"	"NY_2465D"	20	0	0	1984	7	0	0	2004	0	0	0.598558	4796	23001616	83231.4811	26022.9700147787	41.9876233581	-77.9874107497	24654	-1984	-2004	0.357647221937235	0.357647221937235	"2465"	0	0
"606"	"2465C"	"NY"	"NY_2465C"	5	1	1985	0	7.5	1	2004	2004	0	0.8	0.857575	4650	21622500	51274.79866	4130.22415009779	41.9860370043	-78.0476886429	24653	1985	0	0.267291576973068	0.267291576973068	"2465"	1	NA
"543"	"2365D"	"NY"	"NY_2365D"	5	0	0	0	7	0	0	2004	0	0	0.746829	4330	18748900	80106.0835	28658.54540095	41.9844190701	-78.1079615485	23654	0	-2004	0.399685772626314	0.399685772626314	"2365"	0	NA
"542"	"2365C"	"NY"	"NY_2365C"	6	0	0	0	4	0	0	2004	0	0	0.650294	4041	16329681	90062.91359	34864.5710368083	41.9827695474	-78.1682294614	23653	0	-2004	0.303055154723364	0.303055154723364	"2365"	0	NA
"479"	"2265D"	"NY"	"NY_2265D"	7	0	0	0	6	0	0	2004	0	0	0.615621	3840	14745600	101840.6963	45295.1569493933	41.9810884393	-78.2284922831	22654	0	-2004	0.234323928270154	0.234323928270154	"2265"	0	NA
"478"	"2265C"	"NY"	"NY_2265C"	12	0	0	1983	5	0	0	2004	0	0	0.709693	3962	15697444	129594.4184	76703.9852451774	41.9793757296	-78.2887499093	22653	-1983	-2004	0.167045904553991	0.167045904553991	"2265"	0	0
"4863"	"6164B"	"NY"	"NY_6164B"	35.5	0	0	0	33	0	0	0	0	0	0.48274	1872	3504384	118719.0735	57010.5295741531	41.9719930708	-73.5211229574	61642	0	0	0.0953088333915083	0.0953088333915083	"6164"	NA	NA
